timestamp,node,temperature,pressure,flow_rate,status
2026-03-01 08:36:20,chiller,4.98,1.06,0.1,operational
2026-03-01 08:36:20,dispenser,8.55,2.38,1.42,warning
2026-03-01 08:36:20,booster,25.24,2.95,1.07,operational
2026-03-01 08:36:25,chiller,2.13,1.46,0.02,warning
2026-03-01 08:36:25,dispenser,9.95,2.17,0.87,operational
2026-03-01 08:36:25,booster,24.98,2.55,1.2,warning
2026-03-01 08:36:30,chiller,4.28,1.05,0.16,operational
2026-03-01 08:36:30,dispenser,5.52,2.11,0.57,warning
2026-03-01 08:36:30,booster,32.12,2.75,1.82,warning
2026-03-01 08:36:35,chiller,5.83,1.21,0.1,warning
2026-03-01 08:36:35,dispenser,4.9,2.21,1.29,operational
2026-03-01 08:36:35,booster,21.06,4.07,1.33,operational
2026-03-01 08:36:40,chiller,5.76,1.15,0.15,warning
2026-03-01 08:36:40,dispenser,5.48,2.3,0.6,operational
2026-03-01 08:36:40,booster,29.58,3.59,1.03,operational
2026-03-01 08:36:45,chiller,3.97,1.1,0.14,operational
2026-03-01 08:36:45,dispenser,7.86,1.51,0.76,operational
2026-03-01 08:36:45,booster,30.34,3.76,1.45,operational
2026-03-01 08:36:50,chiller,5.05,1.24,0.07,operational
2026-03-01 08:36:50,dispenser,9.24,1.66,0.92,operational
2026-03-01 08:36:50,booster,28.32,4.2,1.83,operational
2026-03-01 08:36:55,chiller,2.16,1.15,0.0,warning
2026-03-01 08:36:55,dispenser,8.99,2.35,0.53,warning
2026-03-01 08:36:55,booster,30.12,3.69,1.11,operational
2026-03-01 08:37:00,chiller,5.93,1.48,0.01,warning
2026-03-01 08:37:00,dispenser,4.81,2.04,1.02,operational
2026-03-01 08:37:00,booster,32.58,4.01,1.22,operational
2026-03-01 08:37:05,chiller,2.93,1.42,0.14,operational
2026-03-01 08:37:05,dispenser,9.67,2.41,0.7,operational
2026-03-01 08:37:05,booster,29.97,2.52,1.97,warning
2026-03-01 08:37:10,chiller,3.88,1.49,0.14,operational
2026-03-01 08:37:10,dispenser,5.65,1.59,1.23,operational
2026-03-01 08:37:10,booster,27.72,2.79,1.76,warning
2026-03-01 08:37:15,chiller,4.78,1.47,0.15,operational
2026-03-01 08:37:15,dispenser,4.92,2.27,0.7,operational
2026-03-01 08:37:15,booster,25.6,3.73,1.22,operational
2026-03-01 08:37:20,chiller,2.37,1.39,0.07,warning
2026-03-01 08:37:20,dispenser,8.48,2.28,1.31,warning
2026-03-01 08:37:20,booster,31.0,3.07,1.85,operational
2026-03-01 08:37:25,chiller,2.82,1.08,0.12,operational
2026-03-01 08:37:25,dispenser,8.44,2.43,1.31,warning
2026-03-01 08:37:25,booster,27.41,4.5,1.85,warning
2026-03-01 08:37:30,chiller,3.58,1.09,0.11,operational
2026-03-01 08:37:30,dispenser,5.61,1.93,0.82,operational
2026-03-01 08:37:30,booster,20.21,3.32,1.94,operational
2026-03-01 08:37:35,chiller,2.35,1.31,0.0,warning
2026-03-01 08:37:35,dispenser,7.79,2.38,1.05,operational
2026-03-01 08:37:35,booster,27.79,2.55,1.81,warning
2026-03-01 08:37:40,chiller,3.47,1.46,0.18,operational
2026-03-01 08:37:40,dispenser,6.07,2.32,0.97,operational
2026-03-01 08:37:40,booster,23.62,2.71,1.44,warning
2026-03-01 08:37:45,chiller,2.26,1.16,0.12,warning
2026-03-01 08:37:45,dispenser,8.79,2.27,0.77,operational
2026-03-01 08:37:45,booster,21.89,4.37,1.31,warning
2026-03-01 08:37:50,chiller,2.91,1.14,0.2,operational
2026-03-01 08:37:50,dispenser,4.61,2.28,0.71,operational
2026-03-01 08:37:50,booster,28.31,3.82,1.85,operational
2026-03-01 08:37:55,chiller,4.24,1.14,0.16,operational
2026-03-01 08:37:55,dispenser,5.71,2.44,0.78,operational
2026-03-01 08:37:55,booster,21.43,4.45,1.55,warning
2026-03-01 08:38:00,chiller,2.29,1.07,0.07,warning
2026-03-01 08:38:00,dispenser,5.77,2.2,0.83,operational
2026-03-01 08:38:00,booster,21.6,4.25,1.69,warning
2026-03-01 08:38:05,chiller,4.14,1.26,0.0,operational
2026-03-01 08:38:05,dispenser,5.93,1.82,1.29,operational
2026-03-01 08:38:05,booster,32.69,3.46,1.24,operational
2026-03-01 08:38:10,chiller,3.88,1.27,0.07,operational
2026-03-01 08:38:10,dispenser,6.34,1.92,0.77,operational
2026-03-01 08:38:10,booster,23.75,2.72,1.07,warning
2026-03-01 08:38:15,chiller,5.01,1.23,0.09,operational
2026-03-01 08:38:15,dispenser,6.19,2.08,0.81,operational
2026-03-01 08:38:15,booster,21.12,2.88,1.24,operational
2026-03-01 08:38:20,chiller,4.84,1.45,0.16,operational
2026-03-01 08:38:20,dispenser,9.4,2.28,1.48,warning
2026-03-01 08:38:20,booster,34.17,3.56,1.7,operational
2026-03-01 08:38:25,chiller,3.61,1.22,0.03,operational
2026-03-01 08:38:25,dispenser,6.48,2.24,0.96,operational
2026-03-01 08:38:25,booster,23.96,4.22,1.14,warning
2026-03-01 08:38:30,chiller,4.37,1.47,0.1,operational
2026-03-01 08:38:30,dispenser,6.49,1.72,0.55,warning
2026-03-01 08:38:30,booster,29.0,3.07,1.15,operational
2026-03-01 08:38:35,chiller,2.51,1.25,0.06,operational
2026-03-01 08:38:35,dispenser,4.54,1.66,0.78,operational
2026-03-01 08:38:35,booster,23.24,4.21,1.3,warning
2026-03-01 08:38:40,chiller,4.33,1.49,0.05,operational
2026-03-01 08:38:40,dispenser,5.37,2.2,0.51,warning
2026-03-01 08:38:40,booster,27.61,4.07,1.01,operational
2026-03-01 08:38:45,chiller,2.33,1.1,0.03,warning
2026-03-01 08:38:45,dispenser,5.45,2.42,0.72,operational
2026-03-01 08:38:45,booster,28.79,3.81,1.87,operational
2026-03-01 08:38:50,chiller,5.02,1.47,0.04,operational
2026-03-01 08:38:50,dispenser,7.25,1.7,1.09,operational
2026-03-01 08:38:50,booster,30.27,2.89,1.24,operational
2026-03-01 08:38:55,chiller,4.52,1.25,0.19,operational
2026-03-01 08:38:55,dispenser,9.76,2.41,0.72,operational
2026-03-01 08:38:55,booster,25.09,4.28,1.84,warning
2026-03-01 08:39:00,chiller,4.76,1.4,0.02,operational
2026-03-01 08:39:00,dispenser,7.19,1.5,0.81,operational
2026-03-01 08:39:00,booster,32.89,4.43,1.05,warning
2026-03-01 08:39:05,chiller,2.82,1.26,0.19,operational
2026-03-01 08:39:05,dispenser,7.25,1.94,1.04,operational
2026-03-01 08:39:05,booster,26.15,2.9,1.81,operational
2026-03-01 08:39:10,chiller,4.33,1.13,0.2,operational
2026-03-01 08:39:10,dispenser,4.33,1.97,1.05,operational
2026-03-01 08:39:10,booster,24.12,3.03,1.56,operational
2026-03-01 08:39:15,chiller,4.56,1.28,0.03,operational
2026-03-01 08:39:15,dispenser,9.57,1.62,1.43,warning
2026-03-01 08:39:15,booster,21.28,4.12,1.67,operational
2026-03-01 08:39:20,chiller,4.65,1.15,0.01,operational
2026-03-01 08:39:20,dispenser,8.31,2.37,0.54,warning
2026-03-01 08:39:20,booster,25.81,4.05,1.59,operational
2026-03-01 08:39:25,chiller,3.71,1.06,0.19,operational
2026-03-01 08:39:25,dispenser,7.82,1.8,1.13,operational
2026-03-01 08:39:25,booster,21.72,2.67,1.23,warning
2026-03-01 08:39:30,chiller,5.05,1.31,0.03,operational
2026-03-01 08:39:30,dispenser,4.61,2.13,1.05,operational
2026-03-01 08:39:30,booster,28.29,3.24,1.5,operational
2026-03-01 08:39:35,chiller,5.07,1.19,0.08,operational
2026-03-01 08:39:35,dispenser,8.87,1.92,0.76,operational
2026-03-01 08:39:35,booster,22.65,2.87,1.09,operational
2026-03-01 08:39:40,chiller,5.81,1.15,0.18,warning
2026-03-01 08:39:40,dispenser,4.64,1.51,0.62,operational
2026-03-01 08:39:40,booster,20.56,4.31,1.73,warning
2026-03-01 08:39:45,chiller,5.68,1.16,0.19,warning
2026-03-01 08:39:45,dispenser,8.61,2.18,1.32,warning
2026-03-01 08:39:45,booster,30.68,4.4,1.97,warning
2026-03-01 08:39:50,chiller,2.16,1.0,0.17,warning
2026-03-01 08:39:50,dispenser,5.69,1.69,0.79,operational
2026-03-01 08:39:50,booster,28.8,3.11,1.59,operational
2026-03-01 08:39:55,chiller,4.62,1.31,0.18,operational
2026-03-01 08:39:55,dispenser,9.23,2.18,0.92,operational
2026-03-01 08:39:55,booster,21.14,3.89,1.09,operational
2026-03-01 08:40:00,chiller,3.34,1.37,0.16,operational
2026-03-01 08:40:00,dispenser,7.81,2.05,1.41,warning
2026-03-01 08:40:00,booster,33.24,2.56,1.55,warning
2026-03-01 08:40:05,chiller,3.74,1.18,0.19,operational
2026-03-01 08:40:05,dispenser,9.62,1.63,1.36,warning
2026-03-01 08:40:05,booster,32.28,3.69,1.12,operational
2026-03-01 08:40:10,chiller,2.68,1.25,0.12,operational
2026-03-01 08:40:10,dispenser,5.14,2.01,1.11,operational
2026-03-01 08:40:10,booster,27.53,2.6,1.72,warning
2026-03-01 08:40:15,chiller,3.49,1.29,0.15,operational
2026-03-01 08:40:15,dispenser,7.96,1.57,1.38,warning
2026-03-01 08:40:15,booster,30.37,3.73,1.26,operational
2026-03-01 08:40:20,chiller,3.76,1.44,0.13,operational
2026-03-01 08:40:20,dispenser,6.61,2.05,1.19,operational
2026-03-01 08:40:20,booster,27.3,4.34,1.83,warning
2026-03-01 08:40:25,chiller,3.62,1.4,0.15,operational
2026-03-01 08:40:25,dispenser,7.88,1.84,1.16,operational
2026-03-01 08:40:25,booster,28.02,3.43,1.63,operational
2026-03-01 08:40:30,chiller,3.23,1.21,0.02,operational
2026-03-01 08:40:30,dispenser,5.04,2.32,0.67,operational
2026-03-01 08:40:30,booster,25.1,4.21,1.57,warning
2026-03-01 08:40:35,chiller,2.98,1.22,0.18,operational
2026-03-01 08:40:35,dispenser,6.79,1.8,0.73,operational
2026-03-01 08:40:35,booster,33.85,4.44,1.49,warning
2026-03-01 08:40:40,chiller,3.75,1.32,0.19,operational
2026-03-01 08:40:40,dispenser,6.01,1.71,0.6,operational
2026-03-01 08:40:40,booster,24.46,2.62,1.02,warning
2026-03-01 08:40:45,chiller,5.06,1.15,0.17,operational
2026-03-01 08:40:45,dispenser,9.07,2.4,1.08,operational
2026-03-01 08:40:45,booster,21.9,3.28,1.78,operational
2026-03-01 08:40:50,chiller,4.37,1.19,0.07,operational
2026-03-01 08:40:50,dispenser,5.71,1.9,1.03,operational
2026-03-01 08:40:50,booster,30.94,3.14,1.11,operational
2026-03-01 08:40:55,chiller,4.54,1.13,0.13,operational
2026-03-01 08:40:55,dispenser,4.01,2.19,1.41,warning
2026-03-01 08:40:55,booster,32.9,2.74,1.36,warning
2026-03-01 08:41:00,chiller,4.61,1.12,0.01,operational
2026-03-01 08:41:00,dispenser,7.43,1.82,0.71,operational
2026-03-01 08:41:00,booster,34.08,4.03,1.96,operational
2026-03-01 08:41:05,chiller,2.89,1.39,0.08,operational
2026-03-01 08:41:05,dispenser,5.29,1.99,1.49,warning
2026-03-01 08:41:05,booster,29.77,4.35,1.58,warning
2026-03-01 08:41:10,chiller,5.72,1.29,0.19,warning
2026-03-01 08:41:10,dispenser,6.68,1.95,1.04,operational
2026-03-01 08:41:10,booster,22.94,2.65,1.42,warning
2026-03-01 08:41:15,chiller,4.26,1.45,0.09,operational
2026-03-01 08:41:15,dispenser,6.44,2.27,1.03,operational
2026-03-01 08:41:15,booster,26.53,4.04,1.32,operational
2026-03-01 08:41:20,chiller,2.18,1.09,0.12,warning
2026-03-01 08:41:20,dispenser,6.78,2.23,0.85,operational
2026-03-01 08:41:20,booster,32.29,3.03,1.96,operational
2026-03-01 08:41:25,chiller,3.44,1.39,0.18,operational
2026-03-01 08:41:25,dispenser,7.4,2.11,1.31,warning
2026-03-01 08:41:25,booster,29.94,4.34,1.2,warning
2026-03-01 08:41:30,chiller,2.4,1.43,0.12,warning
2026-03-01 08:41:30,dispenser,7.51,2.45,1.32,warning
2026-03-01 08:41:30,booster,34.41,3.8,1.17,operational
2026-03-01 08:41:35,chiller,5.34,1.12,0.2,operational
2026-03-01 08:41:35,dispenser,9.93,2.21,1.05,operational
2026-03-01 08:41:35,booster,26.3,2.52,1.04,warning
2026-03-01 08:41:40,chiller,3.2,1.37,0.04,operational
2026-03-01 08:41:40,dispenser,4.05,2.38,0.51,warning
2026-03-01 08:41:40,booster,23.07,3.77,1.44,operational
2026-03-01 08:41:45,chiller,3.37,1.28,0.06,operational
2026-03-01 08:41:45,dispenser,9.29,1.78,1.22,operational
2026-03-01 08:41:45,booster,28.0,2.6,1.66,warning
2026-03-01 08:41:50,chiller,3.27,1.49,0.14,operational
2026-03-01 08:41:50,dispenser,5.17,2.35,1.23,operational
2026-03-01 08:41:50,booster,27.27,3.32,1.28,operational
2026-03-01 08:41:55,chiller,2.22,1.43,0.15,warning
2026-03-01 08:41:55,dispenser,4.36,1.65,1.38,warning
2026-03-01 08:41:55,booster,32.86,3.3,1.93,operational
2026-03-01 08:42:00,chiller,4.51,1.33,0.16,operational
2026-03-01 08:42:00,dispenser,6.74,1.86,1.25,operational
2026-03-01 08:42:00,booster,29.01,3.19,1.04,operational
2026-03-01 08:42:05,chiller,3.25,1.13,0.14,operational
2026-03-01 08:42:05,dispenser,5.42,1.8,0.99,operational
2026-03-01 08:42:05,booster,23.51,3.24,1.34,operational
2026-03-01 08:42:10,chiller,4.84,1.37,0.08,operational
2026-03-01 08:42:10,dispenser,7.51,2.44,0.85,operational
2026-03-01 08:42:10,booster,34.07,3.86,1.4,operational
2026-03-01 08:42:15,chiller,4.73,1.44,0.15,operational
2026-03-01 08:42:15,dispenser,4.31,1.8,1.07,operational
2026-03-01 08:42:15,booster,20.27,3.2,1.62,operational
2026-03-01 08:42:20,chiller,2.57,1.4,0.18,operational
2026-03-01 08:42:20,dispenser,5.84,1.73,0.55,warning
2026-03-01 08:42:20,booster,31.6,2.64,1.63,warning
2026-03-01 08:42:25,chiller,5.53,1.35,0.1,warning
2026-03-01 08:42:25,dispenser,6.19,2.28,0.64,operational
2026-03-01 08:42:25,booster,28.81,2.57,1.95,warning
2026-03-01 08:42:30,chiller,5.5,1.26,0.17,operational
2026-03-01 08:42:30,dispenser,5.1,1.99,1.15,operational
2026-03-01 08:42:30,booster,22.34,3.68,1.41,operational
2026-03-01 08:42:35,chiller,5.46,1.39,0.08,operational
2026-03-01 08:42:35,dispenser,9.61,1.9,1.39,warning
2026-03-01 08:42:35,booster,24.89,4.38,1.63,warning
2026-03-01 08:42:40,chiller,4.86,1.37,0.19,operational
2026-03-01 08:42:40,dispenser,5.22,1.98,0.7,operational
2026-03-01 08:42:40,booster,34.69,3.03,1.72,operational
2026-03-01 08:42:45,chiller,5.75,1.04,0.03,warning
2026-03-01 08:42:45,dispenser,4.4,1.69,1.26,operational
2026-03-01 08:42:45,booster,24.98,2.88,1.25,operational
2026-03-01 08:42:50,chiller,5.34,1.4,0.05,operational
2026-03-01 08:42:50,dispenser,6.76,2.48,1.35,warning
2026-03-01 08:42:50,booster,34.3,3.2,1.77,operational
2026-03-01 08:42:55,chiller,2.08,1.05,0.16,warning
2026-03-01 08:42:55,dispenser,6.45,1.87,1.39,warning
2026-03-01 08:42:55,booster,22.46,3.75,1.03,operational
2026-03-01 08:43:00,chiller,3.71,1.46,0.19,operational
2026-03-01 08:43:00,dispenser,8.89,1.93,0.97,operational
2026-03-01 08:43:00,booster,26.12,4.42,1.24,warning
2026-03-01 08:43:05,chiller,5.33,1.3,0.07,operational
2026-03-01 08:43:05,dispenser,8.73,2.17,1.45,warning
2026-03-01 08:43:05,booster,27.56,2.92,1.31,operational
2026-03-01 08:43:10,chiller,5.32,1.36,0.17,operational
2026-03-01 08:43:10,dispenser,6.82,1.77,0.58,warning
2026-03-01 08:43:10,booster,32.47,2.74,1.34,warning
2026-03-01 08:43:15,chiller,3.88,1.38,0.15,operational
2026-03-01 08:43:15,dispenser,5.86,1.58,0.78,operational
2026-03-01 08:43:15,booster,32.42,2.56,1.74,warning
2026-03-01 08:43:20,chiller,4.09,1.49,0.18,operational
2026-03-01 08:43:20,dispenser,9.53,2.07,0.95,operational
2026-03-01 08:43:20,booster,34.4,3.08,1.44,operational
2026-03-01 08:43:25,chiller,4.49,1.14,0.05,operational
2026-03-01 08:43:25,dispenser,9.37,1.56,1.47,warning
2026-03-01 08:43:25,booster,23.6,4.02,1.51,operational
2026-03-01 08:43:30,chiller,4.97,1.23,0.02,operational
2026-03-01 08:43:30,dispenser,8.31,2.4,0.58,warning
2026-03-01 08:43:30,booster,24.14,4.49,1.99,warning
2026-03-01 08:43:35,chiller,5.08,1.43,0.07,operational
2026-03-01 08:43:35,dispenser,4.75,1.67,0.86,operational
2026-03-01 08:43:35,booster,29.88,4.4,1.3,warning
2026-03-01 08:43:40,chiller,5.09,1.11,0.1,operational
2026-03-01 08:43:40,dispenser,9.86,1.97,0.98,operational
2026-03-01 08:43:40,booster,28.14,4.14,1.02,operational
2026-03-01 08:43:45,chiller,5.44,1.38,0.06,operational
2026-03-01 08:43:45,dispenser,5.18,2.38,1.43,warning
2026-03-01 08:43:45,booster,20.63,3.34,1.85,operational
2026-03-01 08:43:50,chiller,3.27,1.02,0.13,operational
2026-03-01 08:43:50,dispenser,4.92,2.45,0.52,warning
2026-03-01 08:43:50,booster,21.32,3.9,1.56,operational
2026-03-01 08:43:55,chiller,3.19,1.42,0.15,operational
2026-03-01 08:43:55,dispenser,8.61,1.6,1.18,operational
2026-03-01 08:43:55,booster,20.88,2.88,1.89,operational
2026-03-01 08:44:00,chiller,4.74,1.19,0.15,operational
2026-03-01 08:44:00,dispenser,8.62,1.91,0.79,operational
2026-03-01 08:44:00,booster,29.18,3.99,1.95,operational
2026-03-01 08:44:05,chiller,4.51,1.12,0.0,operational
2026-03-01 08:44:05,dispenser,5.9,2.08,0.78,operational
2026-03-01 08:44:05,booster,22.23,3.03,1.26,operational
2026-03-01 08:44:10,chiller,2.93,1.04,0.02,operational
2026-03-01 08:44:10,dispenser,9.89,1.63,1.36,warning
2026-03-01 08:44:10,booster,23.8,4.19,1.61,operational
2026-03-01 08:44:15,chiller,4.1,1.26,0.07,operational
2026-03-01 08:44:15,dispenser,6.35,2.06,1.25,operational
2026-03-01 08:44:15,booster,29.42,2.85,1.62,operational
2026-03-01 08:44:20,chiller,4.03,1.08,0.17,operational
2026-03-01 08:44:20,dispenser,8.55,1.72,1.28,operational
2026-03-01 08:44:20,booster,25.44,2.87,1.43,operational
2026-03-01 08:44:25,chiller,2.02,1.47,0.06,warning
2026-03-01 08:44:25,dispenser,6.3,1.58,0.88,operational
2026-03-01 08:44:25,booster,25.52,3.05,1.04,operational
2026-03-01 08:44:30,chiller,5.84,1.36,0.04,warning
2026-03-01 08:44:30,dispenser,4.7,2.38,1.14,operational
2026-03-01 08:44:30,booster,22.62,2.59,1.7,warning
2026-03-01 08:44:35,chiller,4.03,1.4,0.18,operational
2026-03-01 08:44:35,dispenser,4.96,1.56,1.01,operational
2026-03-01 08:44:35,booster,28.45,3.88,1.06,operational
2026-03-01 08:44:40,chiller,5.04,1.17,0.1,operational
2026-03-01 08:44:40,dispenser,9.05,2.36,0.77,operational
2026-03-01 08:44:40,booster,29.03,2.69,1.4,warning
2026-03-01 08:44:45,chiller,2.95,1.49,0.05,operational
2026-03-01 08:44:45,dispenser,5.85,2.16,0.87,operational
2026-03-01 08:44:45,booster,32.16,3.29,1.11,operational
2026-03-01 08:44:50,chiller,3.18,1.48,0.09,operational
2026-03-01 08:44:50,dispenser,4.96,1.54,1.16,operational
2026-03-01 08:44:50,booster,31.88,3.94,1.56,operational
2026-03-01 08:44:55,chiller,2.52,1.13,0.04,operational
2026-03-01 08:44:55,dispenser,9.08,1.83,1.43,warning
2026-03-01 08:44:55,booster,32.53,3.76,1.81,operational
2026-03-01 08:45:00,chiller,5.92,1.32,0.16,warning
2026-03-01 08:45:00,dispenser,9.59,1.61,0.8,operational
2026-03-01 08:45:00,booster,26.29,3.4,1.01,operational
2026-03-01 08:45:05,chiller,2.58,1.31,0.09,operational
2026-03-01 08:45:05,dispenser,4.65,2.03,1.43,warning
2026-03-01 08:45:05,booster,28.45,2.83,1.41,operational
2026-03-01 08:45:10,chiller,2.97,1.39,0.07,operational
2026-03-01 08:45:10,dispenser,4.62,2.45,0.76,operational
2026-03-01 08:45:10,booster,31.13,2.74,1.58,warning
2026-03-01 08:45:15,chiller,4.23,1.25,0.07,operational
2026-03-01 08:45:15,dispenser,9.61,2.1,0.85,operational
2026-03-01 08:45:15,booster,24.48,3.09,1.41,operational
2026-03-01 08:45:20,chiller,2.9,1.5,0.19,operational
2026-03-01 08:45:20,dispenser,6.6,2.4,0.65,operational
2026-03-01 08:45:20,booster,22.42,2.78,1.36,warning
2026-03-01 08:45:25,chiller,2.15,1.33,0.01,warning
2026-03-01 08:45:25,dispenser,5.8,1.7,1.39,warning
2026-03-01 08:45:25,booster,24.09,3.91,1.44,operational
2026-03-01 08:45:30,chiller,4.5,1.32,0.05,operational
2026-03-01 08:45:30,dispenser,8.3,2.33,1.28,operational
2026-03-01 08:45:30,booster,32.37,3.5,1.45,operational
2026-03-01 08:45:35,chiller,4.03,1.44,0.14,operational
2026-03-01 08:45:35,dispenser,5.11,1.79,1.18,operational
2026-03-01 08:45:35,booster,29.03,2.53,1.34,warning
2026-03-01 08:45:40,chiller,4.04,1.01,0.04,operational
2026-03-01 08:45:40,dispenser,6.12,1.99,1.13,operational
2026-03-01 08:45:40,booster,28.36,2.72,1.05,warning
2026-03-01 08:45:45,chiller,4.69,1.06,0.04,operational
2026-03-01 08:45:45,dispenser,7.61,1.94,1.15,operational
2026-03-01 08:45:45,booster,24.12,3.28,1.76,operational
2026-03-01 08:45:50,chiller,2.33,1.07,0.02,warning
2026-03-01 08:45:50,dispenser,6.57,1.97,1.0,operational
2026-03-01 08:45:50,booster,33.99,4.42,1.83,warning
2026-03-01 08:45:55,chiller,4.1,1.02,0.14,operational
2026-03-01 08:45:55,dispenser,7.64,1.97,0.93,operational
2026-03-01 08:45:55,booster,23.22,4.1,1.52,operational
2026-03-01 08:46:00,chiller,3.25,1.45,0.1,operational
2026-03-01 08:46:00,dispenser,4.45,2.3,1.5,warning
2026-03-01 08:46:00,booster,29.69,3.98,1.03,operational
2026-03-01 08:46:05,chiller,2.25,1.19,0.04,warning
2026-03-01 08:46:05,dispenser,7.01,1.91,0.5,warning
2026-03-01 08:46:05,booster,29.54,3.29,1.75,operational
2026-03-01 08:46:10,chiller,5.02,1.2,0.07,operational
2026-03-01 08:46:10,dispenser,4.83,1.9,0.94,operational
2026-03-01 08:46:10,booster,30.24,4.32,1.25,warning
2026-03-01 08:46:15,chiller,3.67,1.16,0.01,operational
2026-03-01 08:46:15,dispenser,8.83,1.88,1.39,warning
2026-03-01 08:46:15,booster,33.27,3.53,1.33,operational
2026-03-01 08:46:20,chiller,5.26,1.11,0.02,operational
2026-03-01 08:46:20,dispenser,9.23,2.3,1.18,operational
2026-03-01 08:46:20,booster,20.5,3.31,1.82,operational
2026-03-01 08:46:25,chiller,5.04,1.31,0.2,operational
2026-03-01 08:46:25,dispenser,9.66,2.43,0.68,operational
2026-03-01 08:46:25,booster,34.28,3.97,1.42,operational
2026-03-01 08:46:30,chiller,2.91,1.32,0.14,operational
2026-03-01 08:46:30,dispenser,9.61,2.24,1.2,operational
2026-03-01 08:46:30,booster,23.51,4.33,1.77,warning
2026-03-01 08:46:35,chiller,2.59,1.0,0.06,operational
2026-03-01 08:46:35,dispenser,9.37,2.46,1.43,warning
2026-03-01 08:46:35,booster,25.08,2.98,1.01,operational
2026-03-01 08:46:40,chiller,5.12,1.2,0.14,operational
2026-03-01 08:46:40,dispenser,9.46,2.19,1.05,operational
2026-03-01 08:46:40,booster,22.65,3.81,1.86,operational
2026-03-01 08:46:45,chiller,4.72,1.25,0.03,operational
2026-03-01 08:46:45,dispenser,6.11,1.93,0.96,operational
2026-03-01 08:46:45,booster,23.72,2.88,1.11,operational
2026-03-01 08:46:50,chiller,5.94,1.35,0.15,warning
2026-03-01 08:46:50,dispenser,8.49,1.94,0.98,operational
2026-03-01 08:46:50,booster,31.84,2.58,1.18,warning
2026-03-01 08:46:55,chiller,5.24,1.5,0.12,operational
2026-03-01 08:46:55,dispenser,4.9,2.47,0.72,operational
2026-03-01 08:46:55,booster,30.34,2.76,1.18,warning
2026-03-01 08:47:00,chiller,3.41,1.32,0.05,operational
2026-03-01 08:47:00,dispenser,8.2,2.4,0.82,operational
2026-03-01 08:47:00,booster,29.96,3.85,1.45,operational
2026-03-01 08:47:05,chiller,2.78,1.4,0.16,operational
2026-03-01 08:47:05,dispenser,6.55,2.38,0.65,operational
2026-03-01 08:47:05,booster,27.86,3.96,1.16,operational
2026-03-01 08:47:10,chiller,5.15,1.23,0.03,operational
2026-03-01 08:47:10,dispenser,8.21,2.1,1.49,warning
2026-03-01 08:47:10,booster,22.1,2.83,1.65,operational
2026-03-01 08:47:15,chiller,2.05,1.44,0.07,warning
2026-03-01 08:47:15,dispenser,9.31,1.68,0.65,operational
2026-03-01 08:47:15,booster,26.94,4.03,1.13,operational
2026-03-01 08:47:20,chiller,4.11,1.32,0.02,operational
2026-03-01 08:47:20,dispenser,7.54,2.37,1.26,operational
2026-03-01 08:47:20,booster,22.51,2.7,1.18,warning
2026-03-01 08:47:25,chiller,2.41,1.47,0.01,warning
2026-03-01 08:47:25,dispenser,9.05,2.38,1.29,operational
2026-03-01 08:47:25,booster,26.23,4.18,1.35,operational
2026-03-01 08:47:30,chiller,3.09,1.24,0.09,operational
2026-03-01 08:47:30,dispenser,4.85,2.49,1.17,operational
2026-03-01 08:47:30,booster,30.81,3.11,1.62,operational
2026-03-01 08:47:35,chiller,3.76,1.31,0.15,operational
2026-03-01 08:47:35,dispenser,7.93,1.64,1.41,warning
2026-03-01 08:47:35,booster,22.44,3.45,1.28,operational
2026-03-01 08:47:40,chiller,5.04,1.28,0.02,operational
2026-03-01 08:47:40,dispenser,4.27,2.05,0.69,operational
2026-03-01 08:47:40,booster,31.38,2.55,1.47,warning
2026-03-01 08:47:45,chiller,4.42,1.25,0.03,operational
2026-03-01 08:47:45,dispenser,6.43,1.95,0.5,warning
2026-03-01 08:47:45,booster,20.94,2.94,1.57,operational
2026-03-01 08:47:50,chiller,2.44,1.11,0.14,warning
2026-03-01 08:47:50,dispenser,4.73,1.83,0.53,warning
2026-03-01 08:47:50,booster,29.19,2.82,1.97,operational
2026-03-01 08:47:55,chiller,5.68,1.15,0.11,warning
2026-03-01 08:47:55,dispenser,8.96,1.76,0.82,operational
2026-03-01 08:47:55,booster,31.19,2.51,1.31,warning
2026-03-01 08:48:00,chiller,3.52,1.32,0.14,operational
2026-03-01 08:48:00,dispenser,9.54,1.89,1.39,warning
2026-03-01 08:48:00,booster,28.13,3.55,2.0,operational
2026-03-01 08:48:05,chiller,3.28,1.5,0.18,operational
2026-03-01 08:48:05,dispenser,9.25,2.47,1.43,warning
2026-03-01 08:48:05,booster,31.57,3.84,1.97,operational
2026-03-01 08:48:10,chiller,3.54,1.42,0.05,operational
2026-03-01 08:48:10,dispenser,7.75,2.36,0.53,warning
2026-03-01 08:48:10,booster,30.34,3.56,1.63,operational
2026-03-01 08:48:15,chiller,2.92,1.36,0.11,operational
2026-03-01 08:48:15,dispenser,6.56,1.81,0.71,operational
2026-03-01 08:48:15,booster,24.66,3.09,1.56,operational
2026-03-01 08:48:20,chiller,3.66,1.01,0.02,operational
2026-03-01 08:48:20,dispenser,7.76,2.46,1.15,operational
2026-03-01 08:48:20,booster,31.2,4.13,1.8,operational
2026-03-01 08:48:25,chiller,2.32,1.47,0.09,warning
